month,pct,quantity_of_plasters,rx_items,actual_cost,net_cost
2019-03-01,00Y,1050.0,37,2345.3993200000004,2523.1400000000003
2019-03-01,14Y,1595.0,49,3516.6989799999997,3784.11
2019-03-01,15A,8700.0,276,17664.014670000004,19004.989999999998
2017-02-01,X2C4Y,3850.0,122,8618.307319999998,9291.35
2017-02-01,B2M3M,4175.0,135,9345.516160000001,10075.649999999994
2017-02-01,92G,3145.0,105,7040.011039999999,7589.959999999999
2017-02-01,03K,810.0,23,1812.59448,1954.8000000000002
2017-02-01,99E,785.0,22,1756.8217800000002,1894.47
2016-12-01,15C,2990.0,89,6682.50158,7215.870000000001
2020-10-01,27D,6196.0,199,12768.17987,13747.589999999997
2019-02-01,02A,2095.0,64,4633.179050000001,4987.17
2020-08-01,01V,5020.0,156,11258.00298,12104.04
2020-08-01,15A,10400.0,312,21015.0094,22593.64
2020-11-01,00Y,960.0,31,2115.1856900000002,2273.36
2020-11-01,93C,3050.0,92,6798.45631,7306.35
2017-11-01,X2C4Y,3415.0,120,7637.401819999999,8241.58
2015-09-01,10Q,4390.0,143,9999.81232,10811.71
2021-04-01,00P,1825.0,58,4104.07017,4404.3099999999995
2021-04-01,42D,3905.0,123,8618.22111,9250.29
2020-01-01,A3A8R,8690.0,273,19437.662780000002,20895.880000000005
2020-01-01,01W,1480.0,37,3170.61038,3408.8200000000006
2020-07-01,18C,2825.0,85,6118.073769999999,6584.18
2018-06-01,M1J4Y,8977.0,260,19994.874649999998,21536.010000000002
2021-06-01,01J,8365.0,352,16279.905479999998,17459.84
2021-06-01,00N,720.0,21,1618.62788,1737.59
2021-06-01,11J,900.0,30,1999.7369600000002,2146.65
2021-05-01,11J,1330.0,41,2981.4155,3198.8700000000003
2015-06-01,84H,25985.0,879,58121.88197999999,62818.98999999999
2015-06-01,01A,6440.0,237,15050.229479999998,16263.970000000001
2015-06-01,07G,905.0,28,2818.4023700000002,3047.16
2021-02-01,06L,6525.0,176,12833.64604,13775.919999999998
2017-06-01,27D,9865.0,328,22037.09504,23807.5
2018-01-01,01K,2562.0,92,5733.570970000001,6182.960000000001
2017-03-01,D9Y0V,21265.0,688,47529.39392,51319.470000000016
2017-03-01,13T,7230.0,232,16159.95507,17448.379999999997
2017-03-01,07G,595.0,19,1329.5935,1435.9299999999998
2016-03-01,05G,1950.0,61,4356.368240000001,4706.0
2017-05-01,00V,1345.0,37,3006.80929,3245.9300000000003
2017-05-01,71E,12605.0,367,28177.1317,30420.050000000003
2017-04-01,00X,3810.0,124,8527.88361,9194.74
2016-10-01,05V,680.0,22,1519.42305,1641.0600000000002
2021-01-01,A3A8R,7030.0,222,15772.19132,16938.630000000005
2021-01-01,15F,5790.0,155,12989.647399999998,13951.469999999998
2018-10-01,X2C4Y,2820.0,94,6312.024190000001,6805.620000000001
2017-01-01,03N,7315.0,207,16365.03687,17653.530000000002
2017-09-01,01X,15950.0,542,31310.876440000004,33806.509999999995
2017-09-01,M2L0M,3895.0,122,8704.585790000001,9399.920000000002
2018-11-01,00L,2830.0,102,6339.6002899999985,6829.73
2015-11-01,99G,480.0,15,1071.45209,1158.4
2015-11-01,04V,4920.0,161,10982.96783,11873.62
2018-04-01,09D,3320.0,105,7438.94976,8012.280000000001
2018-04-01,11J,1490.0,45,3277.51587,3530.7000000000003
2019-08-01,36L,16290.0,523,36201.161219999995,38971.05
2019-08-01,00R,760.0,16,1703.36837,1834.13
2021-07-01,15N,23890.0,749,47693.35994,51125.86000000001
2021-07-01,04V,8700.0,250,17171.75248,18409.499999999996
2020-06-01,00Q,3280.0,108,7357.724029999999,7915.7
2016-06-01,02M,1910.0,66,4272.72258,4609.46
2016-06-01,06L,9835.0,280,21996.44449,23735.14
2015-08-01,15E,7610.0,259,17267.62995000001,18652.99000000001
2015-08-01,05Q,1235.0,43,2758.84717,2980.4700000000003
2018-08-01,00L,2950.0,106,6609.422499999999,7119.320000000001
2018-08-01,02H,1225.0,39,2733.55026,2945.4700000000003
2015-04-01,72Q,29660.0,1009,75048.57647999999,81105.15000000001
2015-04-01,97R,8230.0,280,18846.294960000003,20368.43
2015-04-01,14L,5425.0,184,12115.39245,13092.31
2015-04-01,13T,4225.0,140,9433.74707,10196.32
2020-09-01,01T,5015.0,156,11183.833590000002,12037.720000000001
2015-03-01,05V,805.0,30,1797.6096,1942.7200000000003
2016-09-01,02T,5010.0,170,11202.58942,12090.760000000002
2016-09-01,00N,1160.0,40,2593.81304,2799.46
2016-09-01,B2M3M,3730.0,129,8340.2623,9001.730000000001
2020-04-01,01F,3730.0,121,8361.14715,8990.870000000003
2020-04-01,06H,2445.0,74,5476.72126,5889.75
2015-02-01,00X,3805.0,134,8505.41493,9182.720000000001
2015-02-01,70F,8040.0,254,17968.06328,19403.17
2015-02-01,99G,210.0,8,469.42793,506.8
2019-09-01,02P,1960.0,56,4309.00348,4639.630000000001
2019-04-01,06H,2135.0,64,4788.58019,5152.4800000000005
2018-05-01,M2L0M,3195.0,100,7137.01991,7688.850000000001
2018-05-01,72Q,48350.0,1547,103478.10010000001,111480.79000000002
2018-05-01,03K,1240.0,34,2763.4536500000004,2978.05
2018-05-01,07G,420.0,15,940.79445,1013.6000000000001
2016-11-01,27D,9640.0,335,21561.68964,23264.539999999994
2016-11-01,00R,1210.0,36,2705.69586,2920.13
2016-11-01,07H,2090.0,67,4674.16828,5043.86
2016-11-01,D9Y0V,20175.0,669,45122.69396,48688.99
2016-01-01,14L,5940.0,206,13275.00664,14335.200000000004
2016-01-01,99G,480.0,17,1072.5988500000003,1158.4
2015-07-01,02P,1865.0,60,4162.4192299999995,4500.84
2019-10-01,10R,200.0,8,448.48936,482.6700000000001
2019-10-01,00Y,1135.0,33,2450.14842,2637.77
2019-10-01,06T,4115.0,137,8418.87464,9062.039999999999
2020-05-01,15N,32675.0,997,65053.093989999994,69966.75
2020-05-01,07K,4480.0,142,9059.587440000001,9743.82
2020-05-01,06L,6805.0,184,13330.90034,14339.409999999998
2018-09-01,06T,4150.0,127,8776.86596,9454.2
2019-07-01,16C,15805.0,506,35449.85163999999,38120.969999999994
2019-07-01,01A,5545.0,200,12448.190200000001,13381.960000000001
2019-06-01,27D,6280.0,198,12599.1604,13550.79
2019-06-01,36L,15065.0,485,33565.32337,36097.990000000005
2019-06-01,02T,1230.0,38,2759.38213,2968.39
2018-07-01,92A,7070.0,210,15851.121060000001,17062.259999999995
2019-12-01,11N,11405.0,367,23261.197269999997,25015.460000000003
2019-05-01,00Q,3295.0,119,7390.02843,7951.86
2017-12-01,16C,15490.0,498,34654.04113,37382.53
2017-12-01,00R,1110.0,35,2483.7402899999997,2678.79
2017-12-01,01E,4370.0,148,9779.32422,10546.240000000002
2017-12-01,13T,7145.0,227,15964.556760000003,17221.550000000003
2017-12-01,00P,2720.0,92,6086.1086,6564.290000000001
2021-03-01,02G,5270.0,165,11727.97699,12598.77
2021-03-01,00T,1850.0,58,3927.4349700000002,4218.51
2021-03-01,01Y,1015.0,33,2240.12855,2406.09
2021-03-01,15F,6290.0,164,14079.176220000001,15125.549999999996
2019-11-01,03F,1980.0,62,4442.12353,4778.389999999999
2016-08-01,00V,1550.0,53,3466.9623500000002,3740.65
2016-08-01,02Y,4445.0,134,9940.269739999998,10727.25
2016-08-01,06H,3100.0,93,6933.062019999999,7481.3099999999995
2020-03-01,99F,460.0,15,1011.3076,1088.41
2022-01-01,00V,1040.0,29,2338.6923699999998,2498.9900000000002
2022-01-01,D4U1Y,4710.0,149,10627.52082,11355.93
2019-03-01,02Y,2640.0,82,5910.551399999999,6360.33
2020-10-01,03N,4655.0,131,10381.41963,11179.76
2019-02-01,00N,760.0,24,1703.80728,1834.13
2015-12-01,01W,1305.0,36,2909.7025099999996,3149.39
2015-12-01,13T,5770.0,192,12866.885699999999,13924.9
2015-12-01,36J,10925.0,365,24363.88522,26365.64
2020-08-01,00Q,3055.0,99,6858.522720000001,7372.7
2020-08-01,05V,710.0,23,1496.0036899999998,1608.48
2020-11-01,91Q,15965.0,503,32975.29193,35437.32000000001
2021-08-01,09D,2615.0,110,5884.94601,6300.11
2021-08-01,01D,1130.0,37,2546.29875,2727.0699999999997
2021-08-01,03R,400.0,13,809.9401700000001,867.59
2018-12-01,99G,465.0,19,1042.4314,1122.19
2018-12-01,03R,460.0,12,1010.4906199999999,1088.4099999999999
2018-12-01,06N,4495.0,140,9000.81798,9693.13
2020-07-01,26A,4970.0,146,11059.464969999999,11903.77
2021-06-01,10Q,9425.0,340,20051.398049999996,21525.94
2021-05-01,36L,14620.0,458,32259.431160000004,34605.96000000001
2018-03-01,16C,14220.0,472,31837.973869999998,34317.63
2021-11-01,11J,1020.0,31,2266.28168,2429.01
2021-11-01,14L,4480.0,146,9802.275099999999,10504.02
2021-02-01,97R,4975.0,153,11136.450420000001,11952.039999999997
2017-06-01,26A,3340.0,98,7458.892390000001,8060.52
2017-06-01,05G,2090.0,65,4668.19756,5043.860000000001
2018-01-01,09D,3685.0,115,8245.882969999999,8893.140000000001
2017-03-01,03W,6825.0,205,15252.408340000002,16470.97
2018-02-01,01D,1150.0,45,2578.29395,2775.3199999999997
2017-08-01,02G,5515.0,193,12315.27186,13287.75
2017-08-01,04V,7985.0,258,17856.660969999997,19270.51
2017-08-01,92A,8510.0,250,19020.105929999998,20526.58
2017-08-01,14Y,1470.0,46,3287.1064699999997,3547.6000000000004
2016-03-01,04C,6405.0,204,14388.583059999997,15457.440000000002
2016-03-01,03W,5520.0,171,12648.289229999998,13321.619999999999
2021-09-01,00X,2190.0,67,4858.763289999999,5209.160000000001
2017-05-01,05Q,1220.0,39,2727.68669,2944.2599999999998
2017-05-01,11N,11980.0,382,26786.26128,28911.710000000003
2015-01-01,A3A8R,5220.0,160,11658.441859999999,12597.560000000003
2015-01-01,10Q,4430.0,140,10092.73966,10908.219999999998
2017-04-01,01J,9175.0,406,20552.291729999997,22142.319999999996
2021-01-01,06K,3060.0,93,6370.36204,6841.8
2021-01-01,27D,5645.0,186,11254.65027,12084.809999999998
2018-10-01,72Q,45546.0,1420,97380.56443000001,104965.28999999998
2017-01-01,99G,570.0,20,1275.50289,1375.5900000000001
2017-09-01,00Q,2510.0,96,5612.1346300000005,6057.4400000000005
2018-11-01,06K,3380.0,102,7291.316419999999,7856.609999999999
2015-11-01,11N,12635.0,399,28203.039259999998,30492.249999999996
2015-11-01,36L,23395.0,792,52499.414269999994,56747.59999999999
2018-04-01,42D,3700.0,114,8269.09412,8907.61
2021-07-01,01V,4895.0,141,10979.12099,11769.82
2021-07-01,07H,680.0,26,1531.11146,1641.07
2020-06-01,84H,10095.0,381,22442.77287,24139.910000000003
2020-06-01,15E,6555.0,210,14620.771290000004,15732.470000000001
2016-06-01,02G,6260.0,215,14007.72265,15107.42
2015-08-01,02G,4355.0,144,9729.2589,10510.039999999999
2015-08-01,11X,1105.0,35,2501.8311599999997,2702.93
2020-12-01,00Y,910.0,30,1931.88166,2076.67
2020-12-01,03F,2260.0,65,5073.00159,5454.13
2018-08-01,27D,8890.0,264,18922.33763,20386.619999999995
2015-04-01,02X,2005.0,59,4676.963099999999,5055.93
2015-04-01,26A,2405.0,70,5900.97739,6379.45
2015-04-01,05Q,1200.0,47,2680.38862,2896.01
2015-04-01,10R,670.0,26,1496.60155,1616.93
2016-07-01,15M,6490.0,195,14515.98587,15662.55
2020-09-01,03N,4390.0,131,9812.1964,10561.97
2020-09-01,15F,5805.0,159,13004.076920000001,13998.52
2016-02-01,07G,840.0,27,1876.95442,2027.1999999999998
2016-02-01,15A,2430.0,85,5430.86423,5864.41
2015-03-01,01Y,3705.0,122,8272.19846,8941.38
2015-03-01,99G,545.0,15,1216.94435,1315.27
2015-03-01,15A,1750.0,57,3907.32057,4223.34
2017-07-01,05Q,975.0,30,2177.70119,2352.99
2017-07-01,03K,1305.0,40,2914.4785699999998,3149.4
2016-05-01,02T,4695.0,148,10492.953389999999,11330.560000000003
2016-05-01,07K,6555.0,200,14649.263910000001,15819.380000000001
2016-05-01,06K,2860.0,85,6391.642640000002,6902.12
2015-05-01,99E,1110.0,28,2679.70877,2896.0
2016-09-01,02A,3160.0,95,7064.95645,7626.120000000001
2016-09-01,99F,370.0,12,827.15881,892.9300000000001
2016-09-01,D9Y0V,19275.0,622,43098.74138,46516.92
2020-04-01,99C,2180.0,65,4891.79024,5261.06
2015-02-01,05V,595.0,21,1329.94299,1435.93
2019-09-01,03W,7340.0,215,16390.10125,17648.690000000002
2019-04-01,02E,3175.0,86,7179.57851,7647.849999999999
2018-05-01,99C,3695.0,119,8277.41538,8917.250000000002
2018-05-01,10Q,7894.0,239,17025.38769,18343.199999999997
2016-01-01,99C,2305.0,70,5150.23167,5562.72
2016-01-01,07K,5310.0,161,11862.81733,12814.759999999998
2016-01-01,92G,2860.0,97,6390.25638,6902.150000000001
2015-10-01,D2P2L,8570.0,290,19158.514369999997,20729.960000000006
2015-07-01,05W,1910.0,58,5060.900769999999,5472.58
2015-07-01,11N,11325.0,349,29456.746659999997,31855.97
2019-10-01,05W,2175.0,68,4876.358979999999,5248.98
2020-05-01,11M,4560.0,146,9855.53184,10599.349999999999
2018-09-01,07G,375.0,12,829.9686099999999,894.1400000000001
2018-09-01,01H,2255.0,75,5052.6597,5442.05
2019-06-01,01X,14300.0,468,27487.537,29562.01
2019-06-01,B2M3M,3235.0,104,6713.564610000001,7220.719999999999
2019-06-01,12F,12595.0,423,24223.030580000006,26048.239999999998
2017-12-01,36J,11195.0,358,25044.564300000002,27017.350000000002
2017-12-01,D2P2L,10320.0,310,22841.726420000006,24641.290000000008
2017-12-01,00V,925.0,27,2069.04467,2232.33
2017-12-01,D4U1Y,4115.0,125,9205.40634,9930.859999999999
2021-10-01,01V,4110.0,128,9205.48875,9875.36
2021-10-01,00Q,2385.0,76,5365.9936,5755.78
2021-10-01,00L,1275.0,44,2858.43047,3066.1400000000003
2019-11-01,12F,13945.0,471,26955.216920000003,28987.739999999998
2016-08-01,99C,2955.0,96,6609.6656299999995,7131.42
2016-08-01,04C,6435.0,199,14471.37109,15529.82
2020-02-01,01A,5350.0,186,12024.84985,12911.3
2021-12-01,92A,6520.0,201,14662.2761,15702.34
2022-01-01,03Q,2975.0,80,6494.77833,6940.750000000001
2019-03-01,42D,4155.0,123,9298.12589,10005.669999999998
2019-03-01,07H,1030.0,35,2310.08133,2485.7300000000005
2017-02-01,02Y,3270.0,103,7318.5675599999995,7891.59
2017-02-01,10Q,5945.0,172,13306.57906,14347.26
2016-12-01,15N,30220.0,951,67541.04519,72930.90999999999
2016-12-01,92G,4005.0,133,8951.48143,9665.419999999998
2020-10-01,02Y,2180.0,63,4874.528659999999,5250.2
2020-10-01,36J,6005.0,184,13456.445790000002,14492.07
2019-02-01,05Q,1360.0,43,2857.6483,3075.79
2019-02-01,11N,10815.0,335,23208.80806,24985.219999999998
2015-12-01,02H,1265.0,40,2820.5099399999995,3052.87
2015-12-01,03F,5010.0,159,11171.40885,12090.84
2020-08-01,01Y,865.0,30,1921.85054,2065.81
2020-11-01,09D,2495.0,103,5596.0469,6010.51
2020-11-01,01H,2095.0,76,4685.34493,5034.24
2017-11-01,72Q,52400.0,1664,115237.46741,124351.74999999997
2015-09-01,01W,1225.0,37,3537.6234600000003,3825.1200000000003
2015-09-01,01K,3190.0,125,7122.645549999999,7698.509999999998
2015-09-01,02P,1825.0,60,4073.86325,4404.32
2015-09-01,97R,9205.0,311,21652.294110000003,23409.270000000004
2015-09-01,92A,7835.0,251,18358.31043,19847.730000000007
2018-12-01,M1J4Y,7705.0,215,16987.98184,18297.910000000003
2020-01-01,11J,1255.0,39,2761.2741499999997,2969.0
2018-06-01,00T,1940.0,50,4347.38302,4681.870000000001
2021-06-01,02H,1045.0,31,2328.8140300000005,2500.21
2021-06-01,07H,945.0,34,2124.81329,2280.59
2021-05-01,02H,935.0,32,2103.1956999999998,2256.46
2015-06-01,A3A8R,6255.0,198,16972.753539999994,18345.780000000006
2018-03-01,02H,1170.0,36,2619.33885,2823.6
2018-03-01,01V,7655.0,247,17048.900730000005,18376.300000000003
2021-11-01,09D,3110.0,121,6982.361690000001,7480.220000000001
2017-10-01,78H,1220.0,39,2723.51718,2944.27
2017-10-01,15C,2405.0,72,5309.02961,5738.91
2021-02-01,A3A8R,6705.0,204,15047.160029999997,16148.860000000004
2021-02-01,02X,2940.0,95,6514.9870599999995,6992.0199999999995
2017-06-01,99G,490.0,19,1094.78577,1182.53
2018-02-01,15C,1740.0,57,3899.2679999999996,4199.19
2017-08-01,99A,25330.0,828,56344.73443,60796.630000000005
2017-08-01,M2L0M,3920.0,132,8767.51629,9460.24
2017-08-01,36L,20890.0,700,46725.70852999999,50414.5
2016-03-01,72Q,43230.0,1437,96594.34693999999,104328.31
2016-03-01,91Q,18475.0,604,41275.801889999995,44586.29000000001
2016-03-01,10R,850.0,24,1898.62387,2051.33
2017-05-01,15M,8290.0,228,18532.747750000002,20006.53
2015-01-01,05D,1065.0,30,2377.91559,2570.2
2017-04-01,02X,2905.0,88,6500.332330000001,7010.73
2017-04-01,01G,1045.0,33,2338.5156300000003,2521.92
2016-10-01,05Q,1615.0,47,3608.61595,3897.54
2018-10-01,02M,1470.0,59,3290.97192,3547.64
2017-01-01,00V,1080.0,32,2416.2393899999997,2606.4
2015-11-01,01K,3190.0,118,7122.56595,7698.52
2018-04-01,97R,6330.0,204,14153.34715,15243.800000000001
2019-08-01,01E,3630.0,131,8139.91584,8760.34
2019-08-01,W2U3Z,37920.0,1097,81893.12685,87770.86000000004
2019-08-01,01T,5105.0,165,11393.449949999998,12265.810000000001
2021-07-01,M2L0M,3130.0,90,6838.67745,7331.1
2020-06-01,72Q,21955.0,663,46464.46023,49998.21000000001
2016-06-01,72Q,49015.0,1606,109664.89014000003,118289.39999999998
2016-06-01,26A,2815.0,93,6296.7593400000005,6793.51
2016-06-01,07G,655.0,19,1464.99842,1580.73
2016-06-01,10Q,5505.0,158,12313.86723,13285.400000000001
2015-08-01,03F,4785.0,157,12998.69934,14044.070000000003
2020-12-01,00X,2020.0,68,4495.29297,4831.47
2018-08-01,01T,5980.0,195,13385.521660000002,14420.890000000001
2018-08-01,00V,1025.0,31,2295.91219,2473.6600000000003
2015-04-01,15N,23805.0,774,57071.84503,61684.8
2016-02-01,04C,5320.0,171,11968.19602,12838.940000000002
2016-02-01,71E,11965.0,356,26733.531899999998,28875.53
2015-03-01,15E,9395.0,304,20978.981940000005,22673.22000000001
2015-03-01,05G,1080.0,39,2411.45272,2606.4
2015-03-01,92A,7380.0,227,17681.90919,19113.56
2015-03-01,14Y,935.0,27,2087.0789400000003,2256.4700000000003
2016-05-01,01H,2785.0,97,6225.27421,6721.120000000001
2016-05-01,05V,1085.0,34,2424.77745,2618.4700000000003
2015-05-01,00L,3310.0,121,7395.43562,7988.110000000001
2016-09-01,06K,3245.0,101,7255.5754400000005,7831.24
2020-04-01,M1J4Y,5960.0,167,12551.166109999998,13498.38
2016-04-01,11J,1900.0,61,4245.84901,4585.35
2019-09-01,X2C4Y,2955.0,93,6624.237149999999,7131.400000000001
2019-09-01,D2P2L,8235.0,238,17707.47729,19064.71
2019-04-01,D4U1Y,3500.0,122,7791.44588,8381.51
2019-04-01,06K,3435.0,99,7334.1920500000015,7891.5999999999985
2018-05-01,12F,12145.0,403,24486.995069999997,26377.719999999998
2016-11-01,01G,1090.0,31,2437.48402,2630.5299999999997
2015-07-01,99E,985.0,27,2197.95383,2377.13
2019-10-01,02E,3015.0,75,6687.06056,7200.18
2020-05-01,03L,2030.0,69,4545.416929999999,4888.2300000000005
2019-06-01,15C,2850.0,89,5869.7683,6313.28
2019-01-01,01F,6855.0,230,15342.0115,16521.68
2019-01-01,18C,2650.0,75,5823.4339199999995,6272.24
2018-07-01,02G,5580.0,173,12501.139570000001,13455.490000000002
2018-07-01,03W,6010.0,171,13488.6154,14498.69
2019-12-01,84H,9940.0,350,22144.30694,23809.25
2019-05-01,99A,21955.0,754,48528.04406000001,52226.27
2021-10-01,01T,4085.0,126,9139.61587,9804.16
2021-10-01,01K,2155.0,74,4828.240919999999,5179.01
2021-03-01,05Q,1370.0,47,3043.4508400000004,3208.5200000000004
2021-03-01,99E,570.0,14,1169.02693,1256.14
2019-11-01,18C,2790.0,81,6149.5875,6615.540000000001
2016-08-01,01G,910.0,26,2035.44731,2196.1200000000003
2016-08-01,03R,1235.0,36,2762.08555,2980.46
2020-02-01,93C,2645.0,85,5905.28376,6341.61
2020-02-01,01G,1090.0,31,2448.9853599999997,2630.53
2020-03-01,02T,990.0,29,2219.9727999999996,2389.1900000000005
2020-03-01,06L,7905.0,220,15554.669170000001,16742.489999999998
2022-01-01,03F,2000.0,60,4516.93777,4826.66
2019-03-01,15N,35680.0,1096,72646.54062000003,78165.5
2019-03-01,84H,8955.0,320,19932.98126,21441.18
2019-03-01,00P,3010.0,93,6751.36156,7264.15
2017-02-01,01Y,1560.0,54,3492.06775,3764.7799999999997
2016-12-01,27D,10475.0,348,23413.291409999998,25279.65
2020-10-01,15N,31500.0,961,62722.124,67541.95999999999
2020-10-01,02E,3420.0,91,7633.07173,8221.010000000002
2020-10-01,09D,2500.0,106,5606.45921,6033.43
2019-02-01,07K,3525.0,116,7256.82055,7811.960000000001
2019-02-01,01J,9185.0,403,18057.09458,19415.260000000002
2019-02-01,92A,5845.0,184,13079.945380000001,14080.599999999999
2015-12-01,09D,5200.0,161,11595.07744,12549.330000000002
2020-08-01,91Q,16120.0,496,33654.42049,36182.48
2021-08-01,91Q,15250.0,471,30816.272,33009.530000000006
2017-11-01,D2P2L,9615.0,298,21266.967240000005,22950.760000000002
2017-11-01,05D,810.0,20,1810.8632000000002,1954.8000000000002
2015-09-01,03N,5330.0,174,11899.43154,12863.06
2015-09-01,05Q,1345.0,42,3002.50903,3245.95
2018-12-01,97R,4820.0,159,10802.016370000001,11632.23
2020-07-01,05G,2275.0,71,5010.97965,5392.57
2020-07-01,42D,4410.0,141,9848.10691,10599.35
2018-06-01,02M,1425.0,52,3193.76168,3439.0099999999998
2021-06-01,05Q,1535.0,52,3323.36586,3566.9
2021-06-01,00R,585.0,20,1315.5354000000002,1411.8
2021-05-01,01G,860.0,29,1934.70837,2075.46
2021-05-01,M2L0M,2595.0,72,5631.22606,6041.77
2015-06-01,99G,390.0,15,870.96266,941.2
2015-06-01,11J,1580.0,43,3560.72568,3849.28
2018-03-01,01D,1490.0,56,3337.73108,3595.84
2018-03-01,00Y,1385.0,48,3100.9575099999997,3342.46
2018-03-01,03K,905.0,28,2025.76624,2184.07
2018-03-01,36L,16605.0,563,37059.52228999999,39939.46
2018-03-01,D9Y0V,21775.0,708,48517.13609,52295.13
2021-11-01,D2P2L,6995.0,196,15036.55759,16115.650000000001
2021-02-01,10R,445.0,15,963.95842,1034.1000000000001
2017-06-01,01K,2800.0,99,6254.69319,6757.34
2017-06-01,15F,8230.0,245,18382.58603,19861.78
2017-03-01,03K,975.0,28,2178.56119,2353.0
2017-03-01,06T,4810.0,154,10749.538929999999,11608.16
2018-02-01,07H,2120.0,71,4746.405269999999,5110.83
2017-08-01,01D,1345.0,49,3008.57247,3245.93
2017-08-01,D2P2L,11150.0,340,24798.372349999994,26761.51000000001
2017-08-01,01G,1045.0,31,2336.7170499999997,2521.93
2016-03-01,03H,330.0,13,737.60843,796.4000000000001
2021-09-01,99F,150.0,5,337.55685,362.0
2021-09-01,99G,375.0,12,844.1952899999999,905.0100000000001
2017-05-01,05G,1805.0,56,4035.50355,4356.07
2015-01-01,D2P2L,6915.0,229,15524.64574,16775.010000000006
2015-01-01,W2U3Z,31055.0,974,69956.10621,75597.45000000001
2015-01-01,92G,2440.0,80,5448.74148,5888.529999999999
2017-04-01,A3A8R,9325.0,310,20871.390680000004,22504.37000000001
2016-10-01,13T,6145.0,199,13733.191480000001,14829.890000000001
2016-10-01,15F,6980.0,200,15597.66992,16845.090000000004
2021-01-01,11N,10695.0,331,21815.369789999997,23430.469999999998
2018-10-01,00Y,1275.0,43,2853.50823,3077.0
2018-10-01,01W,1120.0,31,2363.8033200000004,2549.0699999999997
2018-10-01,12F,13205.0,456,25733.291380000002,27744.85
2015-11-01,14L,6360.0,217,14200.844140000001,15348.830000000002
2015-11-01,D2P2L,8680.0,283,19688.5403,21283.320000000007
2018-04-01,05V,850.0,27,1813.71804,1953.58
2019-08-01,00Y,780.0,28,1718.38428,1849.8200000000002
2021-07-01,02Y,2000.0,58,4471.35901,4794.08
2020-06-01,02M,1150.0,38,2579.20091,2775.3199999999997
2020-06-01,02T,700.0,20,1569.6714200000001,1689.3300000000002
2020-06-01,99C,2315.0,69,5191.83646,5586.860000000001
2016-06-01,99C,2310.0,77,5168.37088,5574.81
2016-06-01,92G,3215.0,103,7218.81169,7758.87
2018-08-01,72Q,46230.0,1480,98639.92713999996,106268.63
2018-08-01,71E,11570.0,339,25910.19782,27922.27
2020-09-01,16C,14070.0,452,31493.291189999996,33901.270000000004
2020-09-01,11M,4495.0,145,9403.292100000002,10122.119999999999
2016-02-01,M2L0M,4525.0,131,10110.63626,10920.32
2017-07-01,02Q,960.0,27,2143.92878,2316.8
2016-05-01,10Q,5670.0,175,12671.576329999998,13683.580000000002
2015-05-01,70F,8760.0,290,20774.712909999995,22444.020000000004
2020-04-01,06N,4890.0,151,9653.882870000001,10380.3
2015-02-01,01K,3475.0,122,7766.727249999998,8386.36
2015-02-01,11M,3725.0,128,8326.23594,8989.61
2016-04-01,01K,4075.0,133,9104.832,9834.32
2016-04-01,78H,1350.0,45,3016.4847900000004,3257.99
2019-04-01,52R,9410.0,269,20721.71813,22296.74
2019-04-01,15C,2925.0,85,6084.75231,6546.780000000001
2016-11-01,12F,8680.0,304,19414.288330000003,20947.64
2016-11-01,11J,1250.0,42,2795.8838,3016.6600000000003
2016-01-01,02H,1330.0,43,2971.4395999999997,3209.74
2015-10-01,03K,925.0,30,2062.30794,2232.33
2015-10-01,92G,3250.0,108,7247.3838,7843.35
2015-07-01,42D,4445.0,142,11425.44294,12356.260000000002
2015-07-01,03N,5205.0,158,11818.16385,12778.6
2015-07-01,05D,1210.0,29,2700.20584,2920.13
2015-07-01,07G,750.0,23,1672.7712299999998,1809.0400000000002
2019-10-01,00N,950.0,30,2129.75438,2292.66
2019-10-01,01W,1130.0,31,2422.10883,2607.6000000000004
2020-05-01,01F,4070.0,129,9113.584809999998,9800.52
2020-05-01,05W,1845.0,58,4081.6946800000005,4389.24
2020-05-01,15C,2745.0,111,5691.71623,6117.899999999999
2018-09-01,01Y,700.0,29,1568.88756,1689.3400000000001
